result_temp
0.7239999999999999
0.48220418470418464
0.7239999999999999
0.48220418470418464
0.4722222222222222
0.5946995295124039
0.2821916063763456
0.5946995295124039
0.2821916063763456
0.4315548281505729
0.5566666666666666
0.33759487734487736
0.5566666666666666
0.33759487734487736
0.272125
0.6025
0.27661059953977907
0.6025
0.27661059953977907
0.2785221674876847
0.56
0.2630681818181818
0.56
0.2630681818181818
0.19897233201581024
0.5145238095238096
0.27118092788148757
0.5145238095238096
0.27118092788148757
0.1554783653846154
0.265
0.08166625615763547
0.265
0.08166625615763547
0.054330289193302884
