result_temp
0.6459619202674847
0.5473686115378844
0.5559101011135602
0.7394340277777778
0.6145522493405516
0.62254088197604
0.7292253694581281
0.5623240382782702
0.5889145768157021
0.7581264782250225
0.6798127238548877
0.6950473799366076
0.8513865910947713
0.6561582416351684
0.6717999974566716
0.6760326086956521
0.5981365686748924
0.5836808210414811
0.7886450892857144
0.6462317303871853
0.6898982695993371
0.9316459728416308
0.8771191503587952
0.8821082353990063
0.6819014472640762
0.624498922626435
0.6286288484815983
0.7845129375951294
0.7133814924596986
0.7129122679603972
